id_hogar,id_persona,peso_persona,region,grado_urbanizacion,anio_nacimiento,edad,sexo,pais_nacimiento,nacionalidad,situacion_actividad,situacion_profesional,horas_semana,jornada,tipo_contrato,personal_a_cargo,anios_experiencia,meses_desempleo_ref,meses_desempleo_5anios,ocupacion_isco08,sector_cnae,nivel_estudios,estado_salud,enfermedad_cronica,limitacion_actividad,necesito_medico_no_fue,renta_neta_salarial,renta_no_monetaria_salarial,renta_neta_hogar,renta_hogar_indicadores,unidades_consumo,num_miembros_hogar,tipo_hogar,hogar_riesgo_pobreza,hogar_carencia_material,retrasos_hipoteca_alquiler,retrasos_facturas,retrasos_deudas_no_vivienda,capacidad_gastos_imprevistos,capacidad_fin_de_mes,puede_vacaciones,puede_proteina_2dias,tiene_ordenador,tiene_coche,carga_prestamos_no_vivienda,puede_sustituir_muebles,puede_calefaccion_invierno,tipo_vivienda,regimen_tenencia,num_habitaciones,importe_alquiler,gastos_vivienda,cuota_hipoteca,cambio_ingresos_12m,motivo_aumento_ingresos,motivo_disminucion_ingresos,expectativa_ingresos_12m,carga_asistencia_medica,carga_asistencia_dental,carga_medicamentos,baja_intensidad_laboral_2020,arope_2020,carencia_material_social_severa,arope_2030,estres_financiero_alto,renta_hogar_per_capita,ratio_carga_vivienda,precariedad_laboral
2924,292401,1032.28463,ES30,Zona muy poblada,1973,51,Mujer,Extranjero no UE,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,7.0,0.0,0.0,91.0,Actividades administrativas,Hasta primaria,Bueno,No,No limitado,No,16595.9,629.2,14477.7,14477.7,1.0,1,Una persona: mujer 30-64 años,No,Sí,"Sí, dos o más veces","Sí, dos o más veces",No,No (no puede),Con cierta dificultad,No,Sí,No,No,Ninguna carga,No (no puede permitírselo),No,Piso <10 viviendas,Alquiler precio reducido,4.0,615.0,684.52,0.0,Se mantienen,,,,Ninguna carga,No ha utilizado,No ha consumido,No,Sí,Sí,Sí,1,14477.7,0.49495598310426064,0
2927,292701,658.62476,ES30,Zona muy poblada,1959,65,Mujer,España,España,Trabajando,Asalariado,54.0,Tiempo completo,Indefinido escrito,No,44.0,0.0,0.0,54.0,Actividades administrativas,Secundaria 1a etapa,Bueno,Sí,No limitado,Sí,28434.2,18.4,31534.3,31534.3,1.0,1,Una persona: mujer ≥65 años,No,No,No,No,No,Sí,Con dificultad,No,Sí,No,No (no puede permitírselo),Ninguna carga,No (no puede permitírselo),No,Piso ≥10 viviendas,Propiedad con hipoteca,4.0,0.0,298.65,616.0,Han disminuido,,Reducción horas/salario,,Ninguna carga,Una carga pesada,Ninguna carga,No aplicable (≥60 años),No,No,No,0,31534.3,0.1260383622539055,0
2929,292901,2387.31386,ES30,Zona muy poblada,1978,46,Mujer,UE,UE,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,26.0,0.0,0.0,43.0,Información/comunicaciones,Post-secundaria,Bueno,No,No limitado,No,46128.8,1861.5,61329.6,61329.6,1.5,2,2 adultos <65 sin niños,No,No,"Sí, dos o más veces","Sí, dos o más veces","Sí, dos o más veces",Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,4.0,0.0,316.49,434.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga pesada,Una carga razonable,No,No,No,No,1,40886.4,0.08233207887480272,0
2932,293201,1056.15425,ES30,Zona muy poblada,1988,36,Mujer,España,España,Trabajando,Asalariado,32.0,Tiempo completo,Indefinido escrito,Sí,11.0,0.0,0.0,23.0,Educación,Post-secundaria,Bueno,Sí,No limitado,No,22500.3,0.0,58599.6,58599.6,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Cesión gratuita,6.0,0.0,234.56,0.0,Han aumentado,Nuevo/cambio empleo,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,32555.333333333332,0.12509699870668392,0
2932,293202,1057.50389,ES30,Zona muy poblada,1987,37,Hombre,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,Sí,11.0,0.0,0.0,21.0,Actividades profesionales/científicas,Post-secundaria,Bueno,No,No limitado,No,30362.0,200.9,58599.6,58599.6,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Cesión gratuita,6.0,0.0,234.56,0.0,Han aumentado,Nuevo/cambio empleo,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,32555.333333333332,0.09270535537843358,0
2934,293401,641.45962,ES30,Zona muy poblada,1975,49,Mujer,España,España,Trabajando,Asalariado,60.0,Tiempo completo,Temporal escrito,No,14.0,0.0,1.0,41.0,Administración pública/defensa,Post-secundaria,Bueno,Sí,No limitado,No,30158.9,0.0,31049.7,31049.7,1.0,1,Una persona: mujer 30-64 años,No,No,No,No,No,Sí,Con cierta dificultad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Propiedad con hipoteca,4.0,0.0,436.97,350.0,Se mantienen,,,Mantenerse,Una carga razonable,Ninguna carga,Una carga razonable,No,No,No,No,0,31049.7,0.17386708401168477,1
2937,293701,963.47336,ES30,Zona muy poblada,1964,60,Hombre,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,Sí,36.0,0.0,0.0,22.0,Sanidad/servicios sociales,Post-secundaria,Bueno,No,No limitado,No,48596.9,0.0,83584.2,83584.2,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,Sí,Sí,Piso <10 viviendas,Propiedad con hipoteca,5.0,0.0,185.72,190.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Ninguna carga,Ninguna carga,No aplicable (≥60 años),No,No,No,0,55722.799999999996,0.04585971533163637,0
2937,293702,972.22766,ES30,Zona muy poblada,1970,54,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,31.0,0.0,0.0,22.0,Administración pública/defensa,Post-secundaria,,Sí,Limitado pero no gravemente,No,27595.2,0.0,83584.2,83584.2,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,Sí,Sí,Piso <10 viviendas,Propiedad con hipoteca,5.0,0.0,185.72,190.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,55722.799999999996,0.08076187162984866,0
2938,293802,575.96457,ES30,Zona muy poblada,1987,37,Hombre,España,España,Trabajando,Asalariado,50.0,Tiempo completo,Indefinido escrito,Sí,18.0,0.0,7.0,25.0,Información/comunicaciones,Post-secundaria,Muy bueno,No,No limitado,No,45156.3,51.5,92931.0,92931.0,1.5,2,2 adultos ≥65 sin niños,No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,7.0,0.0,234.77,0.0,Han aumentado,Nuevo/cambio empleo,,Mantenerse,Una carga razonable,Una carga pesada,Una carga razonable,No,No,No,No,0,61954.0,0.062388636801509426,0
2941,294101,1185.85233,ES30,Zona muy poblada,1961,63,Mujer,España,España,Trabajando,Asalariado,25.0,Tiempo parcial,Indefinido escrito,No,27.0,0.0,0.0,91.0,Información/comunicaciones,Hasta primaria,Regular,No,No limitado,No,26231.14,0.0,45094.04,45094.04,1.5,2,2 adultos ≥65 sin niños,No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,0.0,264.14,0.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Una carga pesada,Una carga razonable,No aplicable (≥60 años),No,No,No,0,30062.693333333333,0.1208365324572245,1
2944,294401,1104.50338,ES30,Zona muy poblada,1967,57,Mujer,España,España,Trabajando,Asalariado,55.0,Tiempo completo,Indefinido escrito,No,31.0,0.0,0.0,33.0,Comercio/reparación vehículos,Post-secundaria,Regular,No,No limitado,No,3754.1,0.0,7114.1,7114.1,1.0,1,Una persona: mujer 30-64 años,Sí,No,No,No,No,No (no puede),Con mucha dificultad,No,No,Sí,No (no puede permitírselo),Una carga pesada,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Cesión gratuita,5.0,0.0,336.35,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga pesada,Una carga razonable,No,Sí,No,Sí,1,7114.1,1.0751445086705202,0
2945,294502,1396.44743,ES30,Zona muy poblada,1987,37,Mujer,España,España,Trabajando,Asalariado,18.0,Tiempo parcial,Indefinido escrito,No,10.0,0.0,0.0,22.0,Sanidad/servicios sociales,Post-secundaria,Bueno,No,No limitado,No,18203.1,0.0,52560.4,52560.4,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,9.0,0.0,905.14,862.0,Han disminuido,,Pérdida empleo,Mejorar,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,29200.222222222223,0.5966939697084563,1
2947,294701,733.90474,ES30,Zona muy poblada,1962,62,Mujer,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,No,34.0,0.0,0.0,32.0,Sanidad/servicios sociales,Secundaria 1a etapa,Bueno,No,No limitado,No,24224.4,0.0,47343.7,47343.7,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,No (no puede),Con cierta dificultad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,4.0,0.0,470.04,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Una carga razonable,No aplicable (≥60 años),No,No,No,0,31562.466666666664,0.23284291871006094,0
2947,294702,733.90474,ES30,Zona muy poblada,1969,55,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,32.0,0.0,0.0,41.0,Actividades administrativas,Post-secundaria,Bueno,No,No limitado,No,22137.0,0.0,47343.7,47343.7,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,No (no puede),Con cierta dificultad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,4.0,0.0,470.04,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,31562.466666666664,0.2547987532185933,0
2949,294901,1376.98395,ES30,Zona muy poblada,1967,57,Hombre,España,España,Trabajando,Asalariado,,Tiempo completo,Indefinido escrito,Sí,38.0,0.0,0.0,54.0,Administración pública/defensa,Secundaria 1a etapa,Muy bueno,No,No limitado,No,22403.9,0.0,56306.0,56306.0,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,7.0,0.0,330.1,0.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,37537.333333333336,0.17680850209115379,0
2949,294902,1374.42076,ES30,Zona muy poblada,1969,55,Mujer,España,España,Trabajando,Asalariado,30.0,Tiempo completo,Indefinido escrito,No,31.0,0.0,0.0,23.0,Educación,Post-secundaria,Muy malo,Sí,,No,32031.4,0.0,56306.0,56306.0,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,7.0,0.0,330.1,0.0,Se mantienen,,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,37537.333333333336,0.12366615258777325,0
2950,295001,1104.50338,ES30,Zona muy poblada,1968,56,Mujer,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,Sí,27.0,0.0,0.0,26.0,Actividades artísticas/recreativas,Post-secundaria,Bueno,No,No limitado,No,41343.0,0.0,45766.6,45766.6,1.0,1,Una persona: mujer 30-64 años,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,3.0,0.0,267.97,0.0,Se mantienen,,,Mantenerse,Ninguna carga,No ha utilizado,Ninguna carga,No,No,No,No,0,45766.6,0.07777955155649083,0
2954,295401,1130.86838,ES30,Zona muy poblada,1984,40,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,19.0,0.0,0.0,52.0,Transporte/almacenamiento,Secundaria 1a etapa,Bueno,Sí,No limitado,No,29852.0,0.0,31097.2,31097.2,1.0,1,Una persona: hombre 30-64 años,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,2.0,845.61,929.89,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No,0,31097.2,0.3738000803966233,0
2956,295601,996.12775,ES30,Zona muy poblada,1967,57,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,33.0,0.0,0.0,33.0,Administración pública/defensa,Post-secundaria,Bueno,No,No limitado,No,39458.9,0.0,44080.5,44080.5,2.0,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,6.0,0.0,532.5,1000.0,Se mantienen,,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,22040.25,0.16194065217226025,0
2957,295701,1120.97433,ES30,Zona muy poblada,1984,40,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,16.0,0.0,0.0,52.0,Comercio/reparación vehículos,Hasta primaria,Bueno,Sí,No limitado,No,15494.2,0.0,24181.6,24181.6,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,No (no puede),Con dificultad,No,Sí,Sí,Sí,Ninguna carga,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio mercado,4.0,900.0,1070.52,0.0,Han disminuido,,Pérdida empleo,Mantenerse,Ninguna carga,No ha utilizado,Ninguna carga,No,No,No,No,1,16121.066666666666,0.8290999212608589,0
2960,296001,1175.08724,ES30,Zona muy poblada,1983,41,Mujer,Extranjero no UE,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,22.0,0.0,0.0,75.0,Industria manufacturera,Post-secundaria,Regular,Sí,Limitado pero no gravemente,No,19139.1,0.0,19958.9,19958.9,1.0,1,Una persona: mujer 30-64 años,No,Sí,"Sí, una vez","Sí, una vez",No,No (no puede),Con dificultad,No,No,No,No,Ninguna carga,No (no puede permitírselo),No,Piso <10 viviendas,Alquiler precio reducido,1.0,550.0,687.16,0.0,Se mantienen,,,,Una carga pesada,Una carga pesada,Una carga pesada,No,Sí,Sí,Sí,1,19958.9,0.4308415756226782,0
2961,296101,952.78797,ES30,Zona muy poblada,1978,46,Mujer,España,España,Trabajando,Asalariado,20.0,Tiempo parcial,Indefinido escrito,No,14.0,0.0,60.0,93.0,Transporte/almacenamiento,Hasta primaria,Bueno,No,No limitado,No,8422.3,0.0,59174.3,59174.3,2.0,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso <10 viviendas,Cesión gratuita,5.0,0.0,407.68,0.0,Se mantienen,,,Mantenerse,Ninguna carga,No ha utilizado,Ninguna carga,No,No,No,No,0,29587.15,0.5808579604146136,1
2961,296102,946.15359,ES30,Zona muy poblada,1975,49,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,26.0,0.0,0.0,33.0,Comercio/reparación vehículos,Post-secundaria,Bueno,No,No limitado,No,44849.4,0.0,59174.3,59174.3,2.0,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso <10 viviendas,Cesión gratuita,5.0,0.0,407.68,0.0,Se mantienen,,,Mantenerse,Ninguna carga,No ha utilizado,Ninguna carga,No,No,No,No,0,29587.15,0.10907972013003518,0
2965,296501,1962.75734,ES30,Zona muy poblada,1988,36,Hombre,UE,España,Trabajando,Asalariado,50.0,Tiempo completo,Indefinido escrito,Sí,14.0,0.0,0.0,26.0,Actividades profesionales/científicas,Post-secundaria,Bueno,No,No limitado,No,74005.6,1376.4,120081.7,120081.7,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,5.0,2143.5,2352.78,0.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No,0,80054.46666666666,0.38150302139297565,0
2965,296502,1996.87467,ES30,Zona muy poblada,1991,33,Mujer,Extranjero no UE,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,8.0,0.0,0.0,26.0,Construcción,Post-secundaria,Regular,Sí,Limitado pero no gravemente,No,44240.4,45.2,120081.7,120081.7,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,5.0,2143.5,2352.78,0.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No,0,80054.46666666666,0.638180486614045,0
2967,296701,1850.79275,ES30,Zona muy poblada,1988,36,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Temporal escrito,No,12.0,0.0,0.0,26.0,Administración pública/defensa,Post-secundaria,Regular,No,No limitado,No,53574.0,114.2,88377.3,88377.3,1.8,3,"2 adultos, 1 niño",No,Sí,No,No,No,No (no puede),Con mucha dificultad,No,No,Sí,Sí,Ninguna carga,No (no puede permitírselo),No,Piso ≥10 viviendas,Alquiler precio reducido,4.0,993.5,1157.03,0.0,Se mantienen,,,Empeorar,Una carga pesada,Una carga pesada,Una carga pesada,No,Sí,Sí,Sí,1,49098.5,0.2591622802105499,1
2967,296702,1853.15783,ES30,Zona muy poblada,1988,36,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,15.0,0.0,0.0,21.0,Actividades profesionales/científicas,Post-secundaria,Regular,No,No limitado,No,32312.1,145.5,88377.3,88377.3,1.8,3,"2 adultos, 1 niño",No,Sí,No,No,No,No (no puede),Con mucha dificultad,No,No,Sí,Sí,Ninguna carga,No (no puede permitírselo),No,Piso ≥10 viviendas,Alquiler precio reducido,4.0,993.5,1157.03,0.0,Se mantienen,,,Empeorar,Una carga pesada,Una carga pesada,Una carga pesada,No,Sí,Sí,Sí,1,49098.5,0.42969537727352913,0
2969,296901,2768.88746,ES30,Zona muy poblada,1962,62,Hombre,España,España,Trabajando,Asalariado,45.0,Tiempo completo,Indefinido escrito,No,36.0,0.0,0.0,12.0,Energía eléctrica/gas,Post-secundaria,Bueno,No,No limitado,No,54282.8,189.5,90873.3,90873.3,3.0,5,Otros con niños,No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,7.0,0.0,746.39,347.0,Se mantienen,,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No aplicable (≥60 años),No,No,No,0,30291.100000000002,0.16500033159674887,0
2969,296903,2820.45576,ES30,Zona muy poblada,1998,26,Mujer,España,España,Trabajando,Asalariado,45.0,Tiempo completo,Indefinido escrito,No,3.0,0.0,0.0,24.0,Energía eléctrica/gas,Post-secundaria,Bueno,No,No limitado,No,29456.5,0.0,90873.3,90873.3,3.0,5,Otros con niños,No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,7.0,0.0,746.39,347.0,Se mantienen,,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,30291.100000000002,0.3040646376860795,0
2971,297101,715.2287,ES30,Zona muy poblada,1971,53,Hombre,España,España,Trabajando,Asalariado,42.0,Tiempo completo,Indefinido escrito,No,32.0,0.0,0.0,21.0,Transporte/almacenamiento,Post-secundaria,Muy bueno,Sí,No limitado,No,151088.6,240.8,248157.2,248157.2,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con dificultad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,5.0,0.0,873.64,2000.0,Se mantienen,,,,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,165438.13333333333,0.06938763083382862,0
2973,297301,2325.21882,ES30,Zona muy poblada,1988,36,Hombre,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,No,8.0,0.0,0.0,21.0,Industria manufacturera,Post-secundaria,Muy bueno,No,No limitado,No,48780.0,509.6,57965.5,57965.5,1.8,3,"2 adultos, 1 niño",No,No,No,"Sí, dos o más veces",No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Alquiler precio reducido,4.0,890.5,1139.03,0.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No,0,32203.055555555555,0.2802041820418204,0
2974,297401,680.59014,ES30,Zona muy poblada,1975,49,Mujer,España,España,Trabajando,Asalariado,45.0,Tiempo completo,Indefinido escrito,Sí,22.0,0.0,0.0,25.0,Información/comunicaciones,Post-secundaria,Muy bueno,No,Limitado pero no gravemente,No,43034.0,346.9,136323.95,136323.95,2.1,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,5.0,1650.0,1814.89,0.0,Han aumentado,Más horas/salario,,Mantenerse,Una carga razonable,Una carga razonable,Ninguna carga,No,No,No,No,0,64916.16666666667,0.5060807733420086,0
2974,297402,675.85111,ES30,Zona muy poblada,1975,49,Hombre,España,España,Trabajando,Asalariado,45.0,Tiempo completo,Indefinido escrito,No,22.0,0.0,0.0,33.0,Información/comunicaciones,Post-secundaria,Bueno,No,No limitado,No,82508.9,17652.9,136323.95,136323.95,2.1,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,5.0,1650.0,1814.89,0.0,Han aumentado,Más horas/salario,,Mantenerse,Una carga razonable,Una carga razonable,Ninguna carga,No,No,No,No,0,64916.16666666667,0.2639555247979309,0
2975,297502,1279.26516,ES30,Zona muy poblada,1962,62,Hombre,España,España,Trabajando,Asalariado,60.0,Tiempo completo,Indefinido escrito,Sí,36.0,0.0,0.0,22.0,Sanidad/servicios sociales,Post-secundaria,Muy bueno,No,No limitado,No,63113.4,0.0,145890.74,145890.74,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,No (otras razones),Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,6.0,0.0,304.67,0.0,Se mantienen,,,,Ninguna carga,Ninguna carga,Ninguna carga,No aplicable (≥60 años),No,No,No,0,72945.37,0.05792811035374421,0
2975,297503,1363.39695,ES30,Zona muy poblada,1999,25,Hombre,España,España,Trabajando,Asalariado,,Tiempo completo,Temporal escrito,No,1.0,0.0,0.0,26.0,Actividades profesionales/científicas,Post-secundaria,Muy bueno,No,No limitado,No,8978.8,30.9,145890.74,145890.74,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,No (otras razones),Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,6.0,0.0,304.67,0.0,Se mantienen,,,,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,72945.37,0.40718581547645566,1
2976,297601,1100.51308,ES30,Zona muy poblada,1971,53,Mujer,España,España,Trabajando,Asalariado,36.0,Tiempo parcial,Indefinido escrito,No,32.0,0.0,0.0,41.0,Comercio/reparación vehículos,Post-secundaria,Bueno,No,No limitado,No,19922.1,0.0,42206.8,42206.8,2.0,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,6.0,0.0,222.18,0.0,Se mantienen,,,Mantenerse,Una carga pesada,Una carga pesada,Una carga razonable,No,No,No,No,0,21103.4,0.13382926498712486,1
2980,298002,1097.56926,ES30,Zona muy poblada,1998,26,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,3.0,0.0,8.0,54.0,Administración pública/defensa,Post-secundaria,Muy bueno,No,No limitado,No,736.9,0.0,59041.2,59041.2,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Unifamiliar independiente,Propiedad sin hipoteca,7.0,0.0,394.45,0.0,Se mantienen,,,Mejorar,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,29520.6,3.4374592660832137,0
2980,298003,1148.36433,ES30,Zona muy poblada,1995,29,Hombre,España,España,Trabajando,Asalariado,35.0,Tiempo completo,Indefinido escrito,No,4.0,0.0,0.0,54.0,Administración pública/defensa,Secundaria 1a etapa,Muy bueno,No,No limitado,No,32838.9,0.0,59041.2,59041.2,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Unifamiliar independiente,Propiedad sin hipoteca,7.0,0.0,394.45,0.0,Se mantienen,,,Mejorar,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,29520.6,0.14414002905091217,0
