DB010,DB020,DB030,DB040,DB040_F,DB090,DB090_F,DB100,DB100_F
2025,ES,28244,ES30,1,826.86131,1,1,1
2025,ES,28245,ES30,1,405.23183,1,1,1
2025,ES,28246,ES30,1,666.30390,1,1,1
2025,ES,28247,ES30,1,749.99101,1,1,1
2025,ES,28248,ES30,1,1056.45963,1,1,1
2025,ES,28249,ES30,1,864.88170,1,1,1
2025,ES,28251,ES30,1,1745.23080,1,1,1
2025,ES,28252,ES30,1,497.42547,1,1,1
2025,ES,28254,ES30,1,821.93872,1,1,1
2025,ES,28255,ES30,1,687.35958,1,1,1
2025,ES,28258,ES30,1,1465.68944,1,1,1
2025,ES,28260,ES30,1,494.83154,1,1,1
2025,ES,28261,ES30,1,985.85618,1,1,1
2025,ES,28262,ES30,1,1050.65266,1,1,1
2025,ES,28264,ES30,1,792.28598,1,1,1
2025,ES,28266,ES30,1,915.85347,1,1,1
2025,ES,28267,ES30,1,710.54426,1,1,1
2025,ES,28268,ES30,1,473.12147,1,1,1
2025,ES,28269,ES30,1,1151.34490,1,1,1
2025,ES,28271,ES30,1,1177.39291,1,1,1
2025,ES,28273,ES30,1,620.77177,1,1,1
2025,ES,28274,ES30,1,1104.57883,1,1,1
2025,ES,28276,ES30,1,620.77177,1,1,1
2025,ES,28277,ES30,1,662.21059,1,1,1
2025,ES,28278,ES30,1,913.84338,1,1,1
2025,ES,28279,ES30,1,494.83154,1,1,1
2025,ES,28281,ES30,1,1177.39291,1,1,1
2025,ES,28282,ES30,1,662.21059,1,1,1
2025,ES,28283,ES30,1,1181.36715,1,1,1
2025,ES,28285,ES30,1,787.59042,1,1,1
2025,ES,28287,ES30,1,692.17596,1,1,1
2025,ES,28288,ES30,1,1360.59212,1,1,1
2025,ES,28289,ES30,1,1370.28612,1,1,1
2025,ES,28290,ES30,1,1634.81840,1,1,1
2025,ES,28291,ES30,1,915.85347,1,1,1
2025,ES,28292,ES30,1,569.74778,1,1,1
2025,ES,28293,ES30,1,1115.23160,1,1,1
2025,ES,28295,ES30,1,1360.59212,1,1,1
2025,ES,28297,ES30,1,497.42547,1,1,1
2025,ES,28301,ES30,1,494.83154,1,1,1
2025,ES,28302,ES30,1,629.59125,1,1,1
2025,ES,28303,ES30,1,925.14114,1,1,1
2025,ES,28304,ES30,1,496.10396,1,1,1
2025,ES,28307,ES30,1,1745.23080,1,1,1
2025,ES,28308,ES30,1,1115.23160,1,1,1
2025,ES,28309,ES30,1,798.23390,1,1,1
2025,ES,28310,ES30,1,542.76828,1,1,1
2025,ES,28311,ES30,1,973.93661,1,1,1
2025,ES,28312,ES30,1,1465.68944,1,1,1
2025,ES,28313,ES30,1,2818.05029,1,1,1
2025,ES,28317,ES30,1,3806.91034,1,1,1
2025,ES,28318,ES30,1,1370.28612,1,1,1
2025,ES,28319,ES30,1,1465.68944,1,1,1
2025,ES,28320,ES30,1,1332.87664,1,1,1
2025,ES,28321,ES30,1,917.05330,1,1,1
2025,ES,28322,ES30,1,915.85347,1,1,1
2025,ES,28323,ES30,1,1177.39291,1,1,1
2025,ES,28326,ES30,1,859.50118,1,1,1
2025,ES,28327,ES30,1,1328.97427,1,1,1
2025,ES,28330,ES30,1,686.44448,1,1,1
2025,ES,28331,ES30,1,687.35958,1,1,1
2025,ES,28332,ES30,1,687.35958,1,1,1
2025,ES,28333,ES30,1,1082.24994,1,1,1
2025,ES,28334,ES30,1,537.95241,1,1,1
2025,ES,28335,ES30,1,904.57117,1,1,1
2025,ES,28338,ES30,1,658.58807,1,1,1
2025,ES,28339,ES30,1,772.98173,1,1,1
2025,ES,28340,ES30,1,908.22651,1,1,1
2025,ES,28344,ES30,1,985.85618,1,1,1
2025,ES,28347,ES30,1,636.94493,1,1,1
2025,ES,28351,ES30,1,1115.23160,1,1,1
2025,ES,28353,ES30,1,700.14306,1,1,1
2025,ES,28356,ES30,1,1511.35716,1,1,1
2025,ES,28357,ES30,1,1406.54630,1,1,1
2025,ES,28360,ES30,1,1315.62813,1,1,1
2025,ES,28361,ES30,1,1386.91265,1,1,1
2025,ES,28364,ES30,1,1177.39291,1,1,1
2025,ES,28367,ES30,1,1925.26431,1,1,1
2025,ES,28369,ES30,1,784.82107,1,1,1
2025,ES,28370,ES30,1,562.65337,1,1,1
2025,ES,28371,ES30,1,620.77177,1,1,1
2025,ES,28372,ES30,1,1136.24745,1,1,1
2025,ES,28374,ES30,1,620.77177,1,1,1
2025,ES,28375,ES30,1,966.81156,1,1,1
2025,ES,28377,ES30,1,706.86415,1,1,1
2025,ES,28378,ES30,1,473.12147,1,1,1
2025,ES,28380,ES30,1,947.35844,1,1,1
2025,ES,28381,ES30,1,837.45758,1,1,1
2025,ES,28382,ES30,1,687.35958,1,1,1
2025,ES,28383,ES30,1,662.76949,1,1,1
2025,ES,28384,ES30,1,1177.39291,1,1,1
2025,ES,28387,ES30,1,661.24192,1,1,1
2025,ES,28388,ES30,1,841.37275,1,1,1
2025,ES,28389,ES30,1,594.47994,1,1,1
2025,ES,28390,ES30,1,520.70372,1,1,1
2025,ES,28391,ES30,1,788.27904,1,1,1
2025,ES,28393,ES30,1,752.40770,1,1,1
2025,ES,28394,ES30,1,864.88170,1,1,1
2025,ES,28395,ES30,1,773.65162,1,1,1
2025,ES,28398,ES30,1,524.80097,1,1,1
2025,ES,28399,ES30,1,620.77177,1,1,1
2025,ES,28400,ES30,1,4579.24982,1,1,1
2025,ES,28402,ES30,1,783.87783,1,1,1
2025,ES,28403,ES30,1,504.71174,1,1,1
2025,ES,28407,ES30,1,864.88170,1,1,1
2025,ES,28408,ES30,1,1350.98402,1,1,1
2025,ES,28410,ES30,1,1115.23160,1,1,1
2025,ES,28411,ES30,1,1177.39291,1,1,1
2025,ES,28412,ES30,1,620.77177,1,1,1
2025,ES,28413,ES30,1,1122.42943,1,1,1
2025,ES,28414,ES30,1,917.31015,1,1,1
2025,ES,28415,ES30,1,1115.23160,1,1,1
2025,ES,28418,ES30,1,413.05131,1,1,1
2025,ES,28419,ES30,1,494.83154,1,1,1
2025,ES,28420,ES30,1,864.88170,1,1,1
2025,ES,28423,ES30,1,1177.39291,1,1,1
2025,ES,28425,ES30,1,985.85618,1,1,1
2025,ES,28426,ES30,1,736.85277,1,1,1
2025,ES,28427,ES30,1,588.90060,1,1,1
2025,ES,28428,ES30,1,428.63856,1,1,1
2025,ES,28432,ES30,1,1115.23160,1,1,1
2025,ES,28434,ES30,1,1206.21049,1,1,1
2025,ES,28435,ES30,1,755.53099,1,1,1
2025,ES,28436,ES30,1,580.63231,1,1,1
2025,ES,28437,ES30,1,850.57815,1,1,1
2025,ES,28438,ES30,1,666.30390,1,1,1
2025,ES,28439,ES30,1,569.74778,1,1,1
2025,ES,28440,ES30,1,1155.65772,1,1,1
2025,ES,28442,ES30,1,779.10543,1,1,1
2025,ES,28443,ES30,1,867.16721,1,1,1
2025,ES,28446,ES30,1,705.31771,1,1,1
2025,ES,28447,ES30,1,687.35958,1,1,1
2025,ES,28448,ES30,1,836.69651,1,1,1
2025,ES,28450,ES30,1,1177.39291,1,1,1
2025,ES,28452,ES30,1,394.87114,1,1,1
2025,ES,28454,ES30,1,852.33853,1,1,1
2025,ES,28455,ES30,1,566.54603,1,1,1
2025,ES,28456,ES30,1,562.65337,1,1,1
2025,ES,28457,ES30,1,497.42547,1,1,1
2025,ES,28459,ES30,1,666.30390,1,1,1
2025,ES,28461,ES30,1,1360.59212,1,1,1
2025,ES,28462,ES30,1,1005.34227,1,1,1
2025,ES,28463,ES30,1,4467.16800,1,1,1
2025,ES,28464,ES30,1,428.63856,1,1,1
2025,ES,28466,ES30,1,357.50015,1,1,1
2025,ES,28467,ES30,1,666.30390,1,1,1
2025,ES,28468,ES30,1,1112.50226,1,1,1
2025,ES,28471,ES30,1,864.88170,1,1,1
2025,ES,28472,ES30,1,1104.57883,1,1,1
2025,ES,28473,ES30,1,305.51067,1,1,1
2025,ES,28475,ES30,1,1370.28612,1,1,1
2025,ES,28479,ES30,1,1169.99950,1,1,1
2025,ES,28481,ES30,1,406.04059,1,1,1
2025,ES,28482,ES30,1,496.10396,1,1,1
2025,ES,28483,ES30,1,1932.95822,1,1,1
2025,ES,28487,ES30,1,815.71474,1,1,1
2025,ES,28488,ES30,1,672.05715,1,1,1
2025,ES,28491,ES30,1,1036.89768,1,1,1
2025,ES,28497,ES30,1,1048.90340,1,1,1
2025,ES,28498,ES30,1,524.80097,1,1,1
2025,ES,28502,ES30,1,1212.34316,1,1,1
2025,ES,28503,ES30,1,1212.34316,1,1,1
2025,ES,28504,ES30,1,1745.23080,1,1,1
2025,ES,28507,ES30,1,757.22686,1,1,1
2025,ES,28508,ES30,1,736.85277,1,1,1
2025,ES,28509,ES30,1,749.66799,1,1,1
2025,ES,28511,ES30,1,458.50397,1,1,1
2025,ES,28512,ES30,1,1354.87919,1,1,1
2025,ES,28513,ES30,1,985.85618,1,1,1
2025,ES,28515,ES30,1,497.42547,1,1,1
2025,ES,28516,ES30,1,666.30390,1,1,1
2025,ES,28517,ES30,1,1745.23080,1,1,1
2025,ES,28518,ES30,1,2925.47781,1,1,1
2025,ES,28519,ES30,1,1307.27845,1,1,1
2025,ES,28520,ES30,1,3150.59974,1,1,1
2025,ES,28521,ES30,1,497.42547,1,1,1
2025,ES,28522,ES30,1,1005.34227,1,1,1
2025,ES,28523,ES30,1,1115.23160,1,1,1
2025,ES,28527,ES30,1,730.26558,1,1,1
2025,ES,28528,ES30,1,502.28226,1,1,1
2025,ES,28529,ES30,1,1045.91458,1,1,1
2025,ES,28530,ES30,1,312.37052,1,1,1
2025,ES,28532,ES30,1,525.31987,1,1,1
2025,ES,28533,ES30,1,330.41346,1,1,1
2025,ES,28534,ES30,1,579.31508,1,1,1
2025,ES,28536,ES30,1,1129.81791,1,1,1
2025,ES,28537,ES30,1,666.68887,1,1,1
2025,ES,28539,ES30,1,478.51819,1,1,1
2025,ES,28541,ES30,1,903.92997,1,1,1
2025,ES,28542,ES30,1,551.95112,1,1,1
2025,ES,28543,ES30,1,682.84783,1,1,1
2025,ES,28544,ES30,1,330.41346,1,1,1
2025,ES,28545,ES30,1,797.73480,1,1,1
2025,ES,28546,ES30,1,926.87298,1,1,1
2025,ES,28548,ES30,1,662.54133,1,1,1
2025,ES,28549,ES30,1,907.58626,1,1,1
2025,ES,28550,ES30,1,799.28636,1,1,1
2025,ES,28552,ES30,1,859.66959,1,1,1
2025,ES,28554,ES30,1,478.51819,1,1,1
2025,ES,28555,ES30,1,454.10514,1,1,1
2025,ES,28557,ES30,1,478.51819,1,1,1
2025,ES,28558,ES30,1,402.05592,1,1,1
2025,ES,28561,ES30,1,551.95112,1,1,1
2025,ES,28563,ES30,1,754.87352,1,1,1
2025,ES,28564,ES30,1,583.70379,1,1,1
2025,ES,28565,ES30,1,526.00989,1,1,1
2025,ES,28567,ES30,1,1179.18364,1,1,1
2025,ES,28568,ES30,1,821.95398,1,1,1
2025,ES,28570,ES30,1,535.36638,1,1,1
2025,ES,28571,ES30,1,609.50249,1,1,1
2025,ES,28573,ES30,1,707.10303,1,1,1
2025,ES,28574,ES30,1,799.28636,1,1,1
2025,ES,28578,ES30,1,478.51819,1,1,1
2025,ES,28579,ES30,1,1048.80428,1,1,1
2025,ES,28580,ES30,1,799.28636,1,1,1
2025,ES,28581,ES30,1,775.34612,1,1,1
2025,ES,28582,ES30,1,662.54133,1,1,1
2025,ES,28583,ES30,1,381.43793,1,1,1
2025,ES,28584,ES30,1,907.58626,1,1,1
2025,ES,28585,ES30,1,993.55557,1,1,1
2025,ES,28588,ES30,1,1216.04833,1,1,1
2025,ES,28590,ES30,1,529.84701,1,1,1
2025,ES,28593,ES30,1,1345.30070,1,1,1
2025,ES,28594,ES30,1,1006.09551,1,1,1
2025,ES,28595,ES30,1,859.66959,1,1,1
2025,ES,28596,ES30,1,968.17779,1,1,1
2025,ES,28597,ES30,1,859.66959,1,1,1
2025,ES,28599,ES30,1,1026.85908,1,1,1
2025,ES,28600,ES30,1,439.18666,1,1,1
2025,ES,28602,ES30,1,821.95398,1,1,1
2025,ES,28603,ES30,1,745.71282,1,1,1
2025,ES,28604,ES30,1,744.53489,1,1,1
2025,ES,28605,ES30,1,868.53661,1,1,1
2025,ES,28606,ES30,1,1048.80428,1,1,1
2025,ES,28607,ES30,1,330.41346,1,1,1
2025,ES,28608,ES30,1,859.66959,1,1,1
2025,ES,28609,ES30,1,483.17270,1,1,1
2025,ES,28611,ES30,1,478.51819,1,1,1
2025,ES,28613,ES30,1,984.57017,1,1,1
2025,ES,28614,ES30,1,888.26241,1,1,1
2025,ES,28615,ES30,1,859.66959,1,1,1
2025,ES,28616,ES30,1,666.68887,1,1,1
2025,ES,28618,ES30,1,704.43069,1,1,1
2025,ES,28620,ES30,1,907.58626,1,1,1
2025,ES,28621,ES30,1,857.56569,1,1,1
2025,ES,28622,ES30,1,364.70284,1,1,1
2025,ES,28624,ES30,1,671.17944,1,1,1
2025,ES,28625,ES30,1,478.51819,1,1,1
2025,ES,28630,ES30,1,490.98518,1,1,1
2025,ES,28633,ES30,1,382.91924,1,1,1
2025,ES,28634,ES30,1,478.51819,1,1,1
2025,ES,28635,ES30,1,409.41169,1,1,1
2025,ES,28636,ES30,1,768.15947,1,1,1
2025,ES,28638,ES30,1,1215.11374,1,1,1
2025,ES,28639,ES30,1,677.26658,1,1,1
2025,ES,28640,ES30,1,615.26727,1,1,1
2025,ES,28641,ES30,1,383.43744,1,1,1
2025,ES,28642,ES30,1,680.36632,1,1,1
2025,ES,28643,ES30,1,600.47321,1,1,1
2025,ES,28644,ES30,1,486.11759,1,1,1
2025,ES,28646,ES30,1,705.75718,1,2,1
2025,ES,28648,ES30,1,999.27645,1,2,1
2025,ES,28649,ES30,1,689.34962,1,2,1
2025,ES,28650,ES30,1,683.70435,1,2,1
2025,ES,28652,ES30,1,993.59971,1,2,1
2025,ES,28653,ES30,1,390.07799,1,2,1
2025,ES,28655,ES30,1,710.06734,1,2,1
2025,ES,28656,ES30,1,347.48043,1,2,1
2025,ES,28657,ES30,1,978.36758,1,1,1
2025,ES,28659,ES30,1,635.20573,1,1,1
2025,ES,28661,ES30,1,1205.68536,1,1,1
2025,ES,28663,ES30,1,819.07329,1,1,1
2025,ES,28664,ES30,1,924.74155,1,1,1
2025,ES,28665,ES30,1,705.87531,1,1,1
2025,ES,28666,ES30,1,864.72719,1,1,1
2025,ES,28667,ES30,1,1538.11504,1,1,1
2025,ES,28668,ES30,1,870.15010,1,1,1
2025,ES,28669,ES30,1,480.19151,1,1,1
2025,ES,28671,ES30,1,637.06674,1,1,1
2025,ES,28672,ES30,1,455.92106,1,1,1
2025,ES,28673,ES30,1,771.08098,1,1,1
2025,ES,28674,ES30,1,1006.39614,1,1,1
2025,ES,28675,ES30,1,930.16002,1,1,1
2025,ES,28676,ES30,1,364.35975,1,1,1
2025,ES,28677,ES30,1,455.92106,1,1,1
2025,ES,28679,ES30,1,614.43275,1,1,1
2025,ES,28680,ES30,1,314.81030,1,1,1
2025,ES,28681,ES30,1,1062.81921,1,1,1
2025,ES,28682,ES30,1,365.33032,1,1,1
2025,ES,28684,ES30,1,363.42523,1,1,1
2025,ES,28685,ES30,1,525.88626,1,1,1
2025,ES,28687,ES30,1,791.37687,1,1,1
2025,ES,28688,ES30,1,569.54402,1,1,1
2025,ES,28690,ES30,1,2572.69486,1,1,1
2025,ES,28693,ES30,1,568.20250,1,1,1
2025,ES,28694,ES30,1,1384.45292,1,1,1
2025,ES,28695,ES30,1,418.44689,1,1,1
2025,ES,28697,ES30,1,587.75661,1,1,1
2025,ES,28698,ES30,1,373.77471,1,1,1
2025,ES,28699,ES30,1,455.92106,1,1,1
2025,ES,28700,ES30,1,312.11883,1,1,1
2025,ES,28701,ES30,1,504.82597,1,1,1
2025,ES,28703,ES30,1,864.72719,1,1,1
2025,ES,28706,ES30,1,1982.37051,1,1,1
2025,ES,28707,ES30,1,834.76042,1,1,1
2025,ES,28710,ES30,1,314.81030,1,1,1
2025,ES,28711,ES30,1,558.81190,1,1,1
2025,ES,28713,ES30,1,864.72719,1,1,1
2025,ES,28714,ES30,1,864.72719,1,1,1
2025,ES,28715,ES30,1,297.61941,1,1,1
2025,ES,28716,ES30,1,761.54155,1,1,1
2025,ES,28717,ES30,1,819.07329,1,1,1
2025,ES,28718,ES30,1,864.72719,1,1,1
2025,ES,28719,ES30,1,1125.18706,1,1,1
2025,ES,28720,ES30,1,683.65649,1,1,1
2025,ES,28724,ES30,1,556.13946,1,1,1
2025,ES,28725,ES30,1,1640.42577,1,1,1
2025,ES,28726,ES30,1,1149.03545,1,1,1
2025,ES,28727,ES30,1,636.88431,1,1,1
2025,ES,28728,ES30,1,567.04209,1,1,1
2025,ES,28729,ES30,1,737.50115,1,1,1
2025,ES,28731,ES30,1,1129.81791,1,1,1
2025,ES,28732,ES30,1,487.00872,1,1,1
2025,ES,28733,ES30,1,1120.11779,1,1,1
2025,ES,28734,ES30,1,830.52424,1,1,1
2025,ES,28736,ES30,1,713.21010,1,1,1
2025,ES,28737,ES30,1,727.56953,1,1,1
2025,ES,28738,ES30,1,713.21010,1,1,1
2025,ES,28739,ES30,1,2110.93596,1,1,1
2025,ES,28741,ES30,1,1022.12422,1,2,1
2025,ES,28745,ES30,1,605.21143,1,2,1
2025,ES,28746,ES30,1,1146.63084,1,2,1
2025,ES,28748,ES30,1,825.27075,1,2,1
2025,ES,28749,ES30,1,739.99467,1,2,1
2025,ES,28751,ES30,1,916.89313,1,2,1
2025,ES,28752,ES30,1,1064.37746,1,2,1
2025,ES,28753,ES30,1,1268.19387,1,2,1
2025,ES,28755,ES30,1,720.50943,1,2,1
2025,ES,28757,ES30,1,1323.66266,1,2,1
2025,ES,28758,ES30,1,998.62628,1,2,1
2025,ES,28759,ES30,1,1222.95151,1,2,1
2025,ES,28762,ES30,1,785.38648,1,2,1
2025,ES,28763,ES30,1,741.39982,1,2,1
2025,ES,28764,ES30,1,1364.00139,1,2,1
2025,ES,28766,ES30,1,413.66923,1,2,1
2025,ES,28769,ES30,1,769.78309,1,2,1
2025,ES,28772,ES30,1,822.87452,1,2,1
2025,ES,28773,ES30,1,745.10611,1,2,1
2025,ES,28776,ES30,1,905.89835,1,2,1
2025,ES,28777,ES30,1,5023.99925,1,2,1
2025,ES,28778,ES30,1,814.93337,1,2,1
2025,ES,28779,ES30,1,864.59515,1,2,1
2025,ES,28780,ES30,1,759.24459,1,2,1
2025,ES,28784,ES30,1,605.21143,1,2,1
2025,ES,28785,ES30,1,1536.16677,1,2,1
2025,ES,28786,ES30,1,1198.07941,1,2,1
2025,ES,28788,ES30,1,1440.02875,1,2,1
2025,ES,28789,ES30,1,418.70797,1,2,1
2025,ES,28790,ES30,1,797.04518,1,2,1
2025,ES,28791,ES30,1,1323.48970,1,2,1
2025,ES,28792,ES30,1,606.38989,1,2,1
2025,ES,28793,ES30,1,1397.20275,1,2,1
2025,ES,28796,ES30,1,483.36741,1,2,1
2025,ES,28797,ES30,1,606.38989,1,2,1
2025,ES,28799,ES30,1,858.24867,1,2,1
2025,ES,28801,ES30,1,839.58848,1,2,1
2025,ES,28804,ES30,1,894.63521,1,3,1
2025,ES,28810,ES30,1,820.14048,1,3,1
2025,ES,28811,ES30,1,1174.97691,1,3,1
2025,ES,28812,ES30,1,298.43268,1,3,1
2025,ES,28814,ES30,1,1449.50620,1,2,1
2025,ES,28816,ES30,1,739.68363,1,2,1
2025,ES,28819,ES30,1,575.25711,1,2,1
2025,ES,28820,ES30,1,887.18496,1,2,1
2025,ES,28821,ES30,1,772.30977,1,2,1
2025,ES,28822,ES30,1,662.62800,1,2,1
2025,ES,28823,ES30,1,1041.60006,1,2,1
2025,ES,28824,ES30,1,722.77671,1,2,1
2025,ES,28825,ES30,1,483.36741,1,2,1
2025,ES,28832,ES61,1,1018.70751,1,1,1
2025,ES,28833,ES61,1,929.91161,1,1,1
2025,ES,28836,ES61,1,1020.16402,1,1,1
2025,ES,28838,ES61,1,769.53860,1,2,1
2025,ES,28841,ES61,1,1215.11275,1,2,1
2025,ES,28844,ES61,1,783.19992,1,2,1
2025,ES,28845,ES61,1,439.07884,1,2,1
2025,ES,28846,ES61,1,595.50552,1,2,1
2025,ES,28847,ES61,1,734.30944,1,2,1
2025,ES,28848,ES61,1,662.58689,1,2,1
2025,ES,28849,ES61,1,624.21810,1,2,1
2025,ES,28850,ES61,1,969.49470,1,3,1
2025,ES,28852,ES61,1,956.80461,1,3,1
2025,ES,28855,ES61,1,1787.50807,1,3,1
2025,ES,28857,ES61,1,1082.47033,1,3,1
2025,ES,28858,ES61,1,1291.58731,1,3,1
2025,ES,28859,ES61,1,969.49470,1,3,1
2025,ES,28871,ES61,1,938.38055,1,3,1
2025,ES,28873,ES61,1,1063.58884,1,3,1
2025,ES,28874,ES61,1,1333.55978,1,1,1
2025,ES,28875,ES61,1,926.70021,1,1,1
2025,ES,28876,ES61,1,864.59670,1,1,1
2025,ES,28878,ES61,1,597.20450,1,1,1
2025,ES,28880,ES61,1,913.35898,1,1,1
2025,ES,28881,ES61,1,1020.16402,1,1,1
2025,ES,28883,ES61,1,1824.54503,1,1,1
2025,ES,28884,ES61,1,892.21653,1,1,1
2025,ES,28887,ES61,1,1503.26575,1,1,1
2025,ES,28888,ES61,1,623.88270,1,1,1
2025,ES,28889,ES61,1,1503.26575,1,1,1
2025,ES,28898,ES61,1,1567.58715,1,1,1
2025,ES,28899,ES61,1,809.54279,1,1,1
2025,ES,28900,ES61,1,916.87699,1,1,1
2025,ES,28901,ES61,1,825.66191,1,1,1
2025,ES,28903,ES61,1,1503.26575,1,1,1
2025,ES,28905,ES61,1,696.75739,1,1,1
2025,ES,28906,ES61,1,768.93928,1,1,1
2025,ES,28909,ES61,1,579.67676,1,1,1
2025,ES,28910,ES61,1,1012.17951,1,1,1
2025,ES,28912,ES61,1,1134.19269,1,1,1
2025,ES,28913,ES61,1,808.36932,1,1,1
2025,ES,28914,ES61,1,1214.10601,1,1,1
2025,ES,28917,ES61,1,1274.36192,1,1,1
2025,ES,28918,ES61,1,1350.07419,1,1,1
2025,ES,28919,ES61,1,763.57177,1,1,1
2025,ES,28920,ES61,1,921.08955,1,1,1
2025,ES,28923,ES61,1,562.36234,1,1,1
2025,ES,28924,ES61,1,1688.84460,1,1,1
2025,ES,28926,ES61,1,889.40690,1,1,1
2025,ES,28927,ES61,1,624.10390,1,1,1
2025,ES,28930,ES61,1,1057.43427,1,1,1
2025,ES,28931,ES61,1,827.51515,1,1,1
2025,ES,28932,ES61,1,1038.27460,1,1,1
2025,ES,28933,ES61,1,929.91161,1,1,1
2025,ES,28936,ES61,1,641.16332,1,1,1
2025,ES,28940,ES61,1,522.45803,1,1,1
2025,ES,28941,ES61,1,678.68127,1,1,1
2025,ES,28942,ES61,1,606.42519,1,1,1
2025,ES,28944,ES61,1,522.45803,1,1,1
2025,ES,28945,ES61,1,314.67123,1,1,1
2025,ES,28946,ES61,1,676.60781,1,1,1
2025,ES,28947,ES61,1,382.25766,1,1,1
2025,ES,28951,ES61,1,671.88785,1,1,1
2025,ES,28953,ES61,1,1159.97343,1,1,1
2025,ES,28955,ES61,1,535.46612,1,1,1
2025,ES,28956,ES61,1,678.28807,1,1,1
2025,ES,28959,ES61,1,1493.76447,1,1,1
2025,ES,28962,ES61,1,2011.72623,1,1,1
2025,ES,28963,ES61,1,3016.19750,1,1,1
2025,ES,28964,ES61,1,1101.63327,1,1,1
2025,ES,28965,ES61,1,656.62813,1,1,1
2025,ES,28967,ES61,1,956.88848,1,1,1
2025,ES,28968,ES61,1,623.66905,1,1,1
2025,ES,28970,ES61,1,2205.92792,1,2,1
2025,ES,28971,ES61,1,514.70965,1,2,1
2025,ES,28972,ES61,1,450.48825,1,2,1
2025,ES,28974,ES61,1,502.11155,1,2,1
2025,ES,28975,ES61,1,674.78379,1,2,1
2025,ES,28976,ES61,1,575.98380,1,2,1
2025,ES,28978,ES61,1,456.93901,1,2,1
2025,ES,28980,ES61,1,667.00638,1,2,1
2025,ES,28982,ES61,1,664.84392,1,2,1
2025,ES,28985,ES61,1,1249.51760,1,2,1
2025,ES,28991,ES61,1,701.70214,1,2,1
2025,ES,28993,ES61,1,905.88303,1,2,1
2025,ES,28996,ES61,1,1038.27460,1,1,1
2025,ES,28998,ES61,1,809.54279,1,1,1
2025,ES,29000,ES61,1,493.17347,1,1,1
2025,ES,29003,ES61,1,1021.46854,1,1,1
2025,ES,29007,ES61,1,889.40690,1,1,1
2025,ES,29008,ES61,1,359.94356,1,1,1
2025,ES,29010,ES61,1,910.44714,1,1,1
2025,ES,29012,ES61,1,913.35898,1,1,1
2025,ES,29013,ES61,1,1054.95857,1,1,1
2025,ES,29016,ES61,1,1019.02195,1,1,1
2025,ES,29017,ES61,1,569.29877,1,1,1
2025,ES,29018,ES61,1,1003.13556,1,1,1
2025,ES,29025,ES61,1,1038.27460,1,1,1
2025,ES,29026,ES61,1,1503.26575,1,1,1
2025,ES,29027,ES61,1,2252.78848,1,1,1
2025,ES,29028,ES61,1,2412.41270,1,1,1
2025,ES,29030,ES61,1,929.91161,1,1,1
2025,ES,29031,ES61,1,1729.86361,1,1,1
2025,ES,29033,ES61,1,591.85880,1,1,1
2025,ES,29034,ES61,1,660.03130,1,1,1
2025,ES,29035,ES61,1,1323.04533,1,1,1
2025,ES,29036,ES61,1,892.93186,1,1,1
2025,ES,29037,ES61,1,913.35898,1,1,1
2025,ES,29038,ES61,1,562.03704,1,1,1
2025,ES,29040,ES61,1,521.62082,1,1,1
2025,ES,29041,ES61,1,1020.16402,1,1,1
2025,ES,29042,ES61,1,1322.37746,1,1,1
2025,ES,29044,ES61,1,1054.95857,1,1,1
2025,ES,29045,ES61,1,884.23883,1,1,1
2025,ES,29046,ES61,1,1185.73417,1,1,1
2025,ES,29047,ES61,1,809.54279,1,1,1
2025,ES,29048,ES61,1,960.69355,1,1,1
2025,ES,29049,ES61,1,892.21653,1,1,1
2025,ES,29052,ES61,1,827.51515,1,1,1
2025,ES,29056,ES61,1,844.63903,1,1,1
2025,ES,29057,ES61,1,1066.91664,1,1,1
2025,ES,29062,ES61,1,521.62082,1,1,1
2025,ES,29064,ES61,1,884.23883,1,1,1
2025,ES,29066,ES61,1,1369.35474,1,1,1
2025,ES,29072,ES61,1,946.42373,1,1,1
2025,ES,29073,ES61,1,787.83624,1,1,1
2025,ES,29075,ES61,1,845.83059,1,1,1
2025,ES,29078,ES61,1,603.50874,1,1,1
2025,ES,29081,ES61,1,665.39963,1,1,1
2025,ES,29082,ES61,1,735.63448,1,1,1
2025,ES,29084,ES61,1,1323.04533,1,1,1
2025,ES,29085,ES61,1,827.51515,1,1,1
2025,ES,29087,ES61,1,1088.41081,1,1,1
2025,ES,29090,ES61,1,1315.99732,1,1,1
2025,ES,29092,ES61,1,1686.31884,1,1,1
2025,ES,29093,ES61,1,1308.47789,1,1,1
2025,ES,29094,ES61,1,723.15571,1,1,1
2025,ES,29096,ES61,1,1640.21556,1,1,1
2025,ES,29099,ES61,1,1343.91103,1,1,1
2025,ES,29100,ES61,1,1565.05456,1,1,1
2025,ES,29102,ES61,1,1526.98151,1,2,1
2025,ES,29103,ES61,1,983.04725,1,2,1
2025,ES,29104,ES61,1,722.65235,1,2,1
2025,ES,29105,ES61,1,985.16372,1,2,1
2025,ES,29106,ES61,1,1128.60644,1,2,1
2025,ES,29109,ES61,1,1857.30149,1,2,1
2025,ES,29111,ES61,1,576.71530,1,2,1
2025,ES,29114,ES62,1,670.66925,1,2,1
2025,ES,29115,ES62,1,1058.35748,1,2,1
2025,ES,29116,ES62,1,539.80819,1,2,1
2025,ES,29117,ES62,1,603.33669,1,2,1
